callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,reference,note
486,Plate2_G4,,18/07/2023,sud.pak.20230852,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_G4_EKDN220046399-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_G4_EKDN220046399-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_G4_EKDN220046399-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_G4_EKDN220046399-1A_HKTCHDSX7_L1.g.vcf.gz,Plate2_G4,Sudan,EastElglabat,Gedarif,14.039699,35.3735435,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,"on tube says albaladia, have put gedarif based on unesco report"
487,Plate2_H5,,11/07/2023,sud.pak.20230845,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_H5_EKDN220046408-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_H5_EKDN220046408-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_H5_EKDN220046408-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_H5_EKDN220046408-1A_HKTCHDSX7_L1.g.vcf.gz,Plate2_H5,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
488,Plate2_H9,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_H9_EKDN220046440-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/Plate2_H9_EKDN220046440-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_H9_EKDN220046440-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/Plate2_H9_EKDN220046440-1A_HKTCHDSX7_L1.g.vcf.gz,Plate2_H9,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,14/08/2022,,
489,QAzCPak030,,28/06/2023,sud.pak.20230832,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QAzCPak030_EKDN230027305-1A_HHGLMDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QAzCPak030_EKDN230027305-1A_HHGLMDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QAzCPak030_EKDN230027305-1A_HHGLMDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QAzCPak030_EKDN230027305-1A_HHGLMDSX7_L1.g.vcf.gz,QAzCPak030,Pakistan,Azakhel,KhyberPakhtunkhwa,34.01779221,71.87858623,1,1,Afghanistan & Pakistan,APA,Asia,PSC,01/04/2005,see https://resjournals.onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2915.2007.00691.x?saml_referrer#b13,
490,QAzCPak062,,29/06/2023,sud.pak.20230833,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QAzCPak062_EKDN230027306-1A_HHGLMDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QAzCPak062_EKDN230027306-1A_HHGLMDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QAzCPak062_EKDN230027306-1A_HHGLMDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QAzCPak062_EKDN230027306-1A_HHGLMDSX7_L1.g.vcf.gz,QAzCPak062,Pakistan,Azakhel,KhyberPakhtunkhwa,34.01779221,71.87858623,1,1,Afghanistan & Pakistan,APA,Asia,PSC,01/04/2005,see https://resjournals.onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2915.2007.00691.x?saml_referrer#b13,
491,QNagPak004,,01/07/2023,sud.pak.20230835,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagPak004_EKDN230027302-1A_HHGLMDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagPak004_EKDN230027302-1A_HHGLMDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagPak004_EKDN230027302-1A_HHGLMDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagPak004_EKDN230027302-1A_HHGLMDSX7_L1.g.vcf.gz,QNagPak004,Pakistan,Naguman,KhyberPakhtunkhwa,34.12472786,71.6084575,1,1,Afghanistan & Pakistan,APA,Asia,PSC,01/04/2005,see https://resjournals.onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2915.2007.00691.x?saml_referrer#b13,
492,QNagPak012,,02/07/2023,sud.pak.20230836,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagPak012_EKDN230027303-1A_HKTVJDSX7_L4_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagPak012_EKDN230027303-1A_HKTVJDSX7_L4_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagPak012_EKDN230027303-1A_HKTVJDSX7_L4.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagPak012_EKDN230027303-1A_HKTVJDSX7_L4.g.vcf.gz,QNagPak012,Pakistan,Naguman,KhyberPakhtunkhwa,34.12472786,71.6084575,1,1,Afghanistan & Pakistan,APA,Asia,PSC,01/04/2005,see https://resjournals.onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2915.2007.00691.x?saml_referrer#b13,
493,QNagpak028,,03/07/2023,sud.pak.20230837,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagpak028_EKDN230027304-1A_HHGLMDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/QNagpak028_EKDN230027304-1A_HHGLMDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagpak028_EKDN230027304-1A_HHGLMDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/QNagpak028_EKDN230027304-1A_HHGLMDSX7_L1.g.vcf.gz,QNagpak028,Pakistan,Naguman,KhyberPakhtunkhwa,34.12472786,71.6084575,1,1,Afghanistan & Pakistan,APA,Asia,PSC,01/04/2005,see https://resjournals.onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2915.2007.00691.x?saml_referrer#b13,
494,R1,16.77,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R11B_EKDN240035500-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R11B_EKDN240035500-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R10_EKDN240035493-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R11B_EKDN240035500-1A_22C3WHLT4_L6.g.vcf.gz,R10,SaudiArabia,Riyadh,Riyadh,24.58742,46.717158,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,26/11/2023,,
495,R11B,6.98,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R16_EKDN240035495-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R16_EKDN240035495-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R11B_EKDN240035500-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R16_EKDN240035495-1A_22C3WHLT4_L6.g.vcf.gz,R11B,SaudiArabia,Riyadh,Riyadh,24.521563,46.722447,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,26/11/2023,,
496,R16,8.48,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17B_EKDN240035512-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17B_EKDN240035512-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R16_EKDN240035495-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17B_EKDN240035512-1A_22C3WHLT4_L6.g.vcf.gz,R16,SaudiArabia,Riyadh,Riyadh,24.62364,46.59505,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
497,R17B,2.47,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17D_EKDN240035509-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17D_EKDN240035509-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17B_EKDN240035512-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17D_EKDN240035509-1A_22C3WHLT4_L7.g.vcf.gz,R17B,SaudiArabia,Riyadh,Riyadh,24.64376,46.67058,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
498,R17,2.21,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17E_EKDN240035513-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17E_EKDN240035513-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17C_EKDN240035514-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17E_EKDN240035513-1A_22C3WHLT4_L6.g.vcf.gz,R17C,SaudiArabia,Riyadh,Riyadh,24.64376,46.67058,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
499,R17D,3.38,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17_EKDN240035507-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17_EKDN240035507-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17D_EKDN240035509-1A_22C3WHLT4_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17_EKDN240035507-1A_22C3WHLT4_L7.g.vcf.gz,R17D,SaudiArabia,Riyadh,Riyadh,24.64376,46.67058,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
500,R17E,2.29,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17F_EKDN240035515-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17F_EKDN240035515-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17E_EKDN240035513-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17F_EKDN240035515-1A_22C3WHLT4_L6.g.vcf.gz,R17E,SaudiArabia,Riyadh,Riyadh,24.64376,46.67058,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
501,R17F,2.01,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1C_EKDN240035505-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1C_EKDN240035505-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R17F_EKDN240035515-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1C_EKDN240035505-1A_22C3WHLT4_L7.g.vcf.gz,R17F,SaudiArabia,Riyadh,Riyadh,24.64376,46.67058,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,03/12/2023,,
502,R1C,4.54,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1D_EKDN240035499-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1D_EKDN240035499-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1C_EKDN240035505-1A_22C3WHLT4_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1D_EKDN240035499-1A_22C3WHLT4_L6.g.vcf.gz,R1C,SaudiArabia,Riyadh,Riyadh,24.566438,46.577957,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
503,R1D,7.35,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1E_EKDN240035497-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1E_EKDN240035497-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1D_EKDN240035499-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1E_EKDN240035497-1A_22C3WHLT4_L6.g.vcf.gz,R1D,SaudiArabia,Riyadh,Riyadh,24.566438,46.577957,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
504,R1E,7.89,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1_EKDN240035510-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1_EKDN240035510-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1E_EKDN240035497-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R1_EKDN240035510-1A_22C3WHLT4_L7.g.vcf.gz,R1E,SaudiArabia,Riyadh,Riyadh,24.566438,46.577957,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
505,R20,9.11,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20B_EKDN240035502-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20B_EKDN240035502-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20_EKDN240035494-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20B_EKDN240035502-1A_22C3WHLT4_L6.g.vcf.gz,R20,SaudiArabia,Riyadh,Riyadh,24.62072,46.59143,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,05/12/2023,,
506,R20B,6.26,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20_EKDN240035494-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20_EKDN240035494-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20B_EKDN240035502-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R20_EKDN240035494-1A_22C3WHLT4_L6.g.vcf.gz,R20B,SaudiArabia,Riyadh,Riyadh,24.62072,46.59143,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,05/12/2023,,
507,R21,19.42,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R21_EKDN240035492-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R21_EKDN240035492-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R21_EKDN240035492-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R21_EKDN240035492-1A_22C3WHLT4_L6.g.vcf.gz,R21,SaudiArabia,Riyadh,Riyadh,24.61955,46.54148,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,05/12/2023,,
508,R22,4.16,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R22_EKDN240035506-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R22_EKDN240035506-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R22_EKDN240035506-1A_22C3WHLT4_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R22_EKDN240035506-1A_22C3WHLT4_L7.g.vcf.gz,R22,SaudiArabia,Riyadh,Riyadh,24.62288,46.5962,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,11/12/2023,,
509,R3,2.6,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3D_EKDN240035498-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3D_EKDN240035498-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3C_EKDN240035511-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3D_EKDN240035498-1A_22C3WHLT4_L6.g.vcf.gz,R3C,SaudiArabia,Riyadh,Riyadh,24.652454,46.560015,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
510,R3D,7.81,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3E_EKDN240035501-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3E_EKDN240035501-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3D_EKDN240035498-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3E_EKDN240035501-1A_22C3WHLT4_L6.g.vcf.gz,R3D,SaudiArabia,Riyadh,Riyadh,24.652454,46.560015,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
511,R3E,6.85,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3_EKDN240035508-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3_EKDN240035508-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3E_EKDN240035501-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R3_EKDN240035508-1A_22C3WHLT4_L7.g.vcf.gz,R3E,SaudiArabia,Riyadh,Riyadh,24.652454,46.560015,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,18/11/2023,,
512,R4,7.99,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R4_EKDN240035496-1A_22C3WHLT4_L6.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R4_EKDN240035496-1A_22C3WHLT4_L6.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R4_EKDN240035496-1A_22C3WHLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R4_EKDN240035496-1A_22C3WHLT4_L6.g.vcf.gz,R4,SaudiArabia,Riyadh,Riyadh,24.65902,46.604225,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,20/11/2023,,
513,R5,5.41,03/06/2024,ksa.20240617,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R5_EKDN240035504-1A_22C3WHLT4_L7.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R5_EKDN240035504-1A_22C3WHLT4_L7.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R5_EKDN240035504-1A_22C3WHLT4_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/ksa.20240617/results_20.6.24/R5_EKDN240035504-1A_22C3WHLT4_L7.g.vcf.gz,R5,SaudiArabia,Riyadh,Riyadh,24.55019,46.538182,1,1,Saudia Arabia Riyadh,SAR,KSA & Iran,blackhole,20/11/2023,,
514,SRR15257906,NA,13/09/2021,ind.sradumprashid.20240529,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257906_1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257906_2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257906.bam,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257906.g.vcf.gz,SRR15257906,India,Bangalore,Karnataka,12.971599,77.5946,1,1,India Bengaluru,INB,Asia,NA,13/09/2021, 10.1038/s41598-022-07462-3,"collection date is actually ENA upload date, lalo are coordinates of the respective cities"
515,SRR15257908,NA,13/09/2021,ind.sradumprashid.20240529,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257908_1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257908_2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257908.bam,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257908.g.vcf.gz,SRR15257908,India,Bangalore,Karnataka,12.971599,77.5946,1,1,India Bengaluru,INB,Asia,NA,13/09/2021, 10.1038/s41598-022-07462-3,"collection date is actually ENA upload date, lalo are coordinates of the respective cities"
516,SRR15257909,NA,13/09/2021,ind.sradumprashid.20240529,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257909_1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257909_2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257909.bam,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257909.g.vcf.gz,SRR15257909,India,Bangalore,Karnataka,12.971599,77.5946,1,1,India Bengaluru,INB,Asia,NA,13/09/2021, 10.1038/s41598-022-07462-3,"collection date is actually ENA upload date, lalo are coordinates of the respective cities"
517,SRR15257910,NA,13/09/2021,ind.sradumprashid.20240529,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257910_1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257910_2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257910.bam,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257910.g.vcf.gz,SRR15257910,India,Bangalore,Karnataka,12.971599,77.5946,1,1,India Bengaluru,INB,Asia,NA,13/09/2021, 10.1038/s41598-022-07462-3,"collection date is actually ENA upload date, lalo are coordinates of the respective cities"
518,SRR15257912,NA,13/09/2021,ind.sradumprashid.20240529,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257912_1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/raw_reads/SRR15257912_2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257912.bam,/home/dennist/lstm_data/cease/reads_gvcf/ind.sradumprashid.20240529/results_india.sradumprashid.20240529_31.5.24/SRR15257912.g.vcf.gz,SRR15257912,India,Bangalore,Karnataka,12.971599,77.5946,1,1,India Bengaluru,INB,Asia,NA,13/09/2021, 10.1038/s41598-022-07462-3,"collection date is actually ENA upload date, lalo are coordinates of the respective cities"
